Year;RSCI;RSCI_TransposedTo60;RSCIRegion;Player;Draft;Drafted;PreDraftExperience;PickNumber;PickType;College;Team;StartYearNBA;EndYearNBA;YearsInTheLeague;WS;WSPerYear;PlayerLevel;DummyExpectedLevelPosition;OverUnderDraftedRating;RankDifferencesRSCIPick60Scale;RankAdjustementAbsolute
2014;100;60;4;Malik Marquetti ; ;0;6; ;5;University of Southern California; ; ; ; ; ; ; ; ; ; ; 
2014;48;28,8;2;Malik Pope ; ;0;6; ;5;San Diego State University; ; ; ; ; ; ; ; ; ; ; 
2014;34;20,4;1;Melo Trimble ; ;0;6; ;5;University of Maryland; ; ; ; ; ; ; ; ; ; ; 
2014;59;35,4;2;Michael Humphrey ; ;0;6; ;5;Stanford University; ; ; ; ; ; ; ; ; ; ; 
2014;96;57,6;4;Michal Cekovsky ; ;0;6; ;5;University of Maryland; ; ; ; ; ; ; ; ; ; ; 
2014;93;55,8;4;Namon Wright ; ;0;6; ;5;University of Missouri; ; ; ; ; ; ; ; ; ; ; 
2014;44;26,4;2;Parker Jackson-Cartwright ; ;0;6; ;5;University of Arizona; ; ; ; ; ; ; ; ; ; ; 
2014;66;39,6;3;Paschal Chukwu ; ;0;6; ;5;Syracuse University; ; ; ; ; ; ; ; ; ; ; 
2014;51;30,6;2;Paul White ; ;0;6; ;5;University of Oregon; ; ; ; ; ; ; ; ; ; ; 
2014;85;51;4;Phil Booth ; ;0;6; ;5;Villanova University; ; ; ; ; ; ; ; ; ; ; 
2014;37;22,2;1;Quentin Snider ; ;0;6; ;5;University of Louisville; ; ; ; ; ; ; ; ; ; ; 
2014;35;21;1;Reid Travis ; ;0;6; ;5;Stanford University; ; ; ; ; ; ; ; ; ; ; 
2014;69;41,4;3;Robert Cartwright ; ;0;6; ;5;Stanford University; ; ; ; ; ; ; ; ; ; ; 
2014;47;28,2;2;Robert Johnson ; ;0;6; ;5;Indiana University; ; ; ; ; ; ; ; ; ; ; 
2014;73;43,8;3;Ronnie Harrell ; ;0;6; ;5;Creighton University; ; ; ; ; ; ; ; ; ; ; 
2014;75;45;3;Sandy Cohen ; ;0;6; ;5;Marquette University; ; ; ; ; ; ; ; ; ; ; 
2014;25;15;1;Shaqquan Aaron ; ;0;6; ;5;University of Southern California; ; ; ; ; ; ; ; ; ; ; 
2014;80;48;3;Shelton Mitchell ; ;0;6; ;5;Vanderbilt University; ; ; ; ; ; ; ; ; ; ; 
2014;55;33;2;T.J. Haws ; ;0;6; ;5;Brigham Young University; ; ; ; ; ; ; ; ; ; ; 
2014;90;54;4;Tadric Jackson ; ;0;6; ;5;Georgia Institute of Technology; ; ; ; ; ; ; ; ; ; ; 
2014;39;23,4;1;Terry Larrier ; ;0;6; ;5;University of Connecticut; ; ; ; ; ; ; ; ; ; ; 
2014;89;53,4;4;Trayvon Reed ; ;0;6; ;5;Auburn University; ; ; ; ; ; ; ; ; ; ; 
2014;38;22,8;1;Trevon Bluiett ; ;0;6; ;5;Xavier University; ; ; ; ; ; ; ; ; ; ; 
2014;77;46,2;3;Trey Kell ; ;0;6; ;5;San Diego State University; ; ; ; ; ; ; ; ; ; ; 
2014;91;54,6;4;Vic Law ; ;0;6; ;5;Northwestern University; ; ; ; ; ; ; ; ; ; ; 
2014;79;47,4;3;Zylan Cheatham ; ;0;6; ;5;San Diego State University; ; ; ; ; ; ; ; ; ; ; 
2015;43;25,8;2;Derrick Jones ; ;0;6; ;5;University of Nevada, Las Vegas; ;2017;2019;3;4,4;1,46666666666667;2; ; ; ; 
2015;12;7,2;0;Allonzo Trier ; ;0;6; ;5;University of Arizona; ;2019;2019;1;,9;,9;1; ; ; ; 
2015;57;34,2;2;Brandon Sampson ; ;0;6; ;5;Louisiana State University; ;2019;2019;1;0;0;1; ; ; ; 
2015;11;6,6;0;Isaiah Briscoe ; ;0;6; ;5;University of Kentucky; ;2019;2019;1;,3;,3;1; ; ; ; 
2015;93;55,8;4;Marcus Derrickson ; ;0;6; ;5;Georgetown University; ;2019;2019;1;,2;,2;1; ; ; ; 
2015;24;14,4;1;Perry Dozier ; ;0;6; ;5;University of South Carolina; ;2018;2019;2;,1;,05;1; ; ; ; 
2015;33;19,8;1;Tyler Davis ; ;0;6; ;5;Texas A&M University; ;2019;2019;1;0;0;1; ; ; ; 
2015;15;9;0;Antonio Blakeney ; ;0;6; ;5;Louisiana State University; ;2018;2019;2;-,6;-,3;0; ; ; ; 
2015;34;20,4;1;Deng Adel ; ;0;6; ;5;University of Louisville; ;2019;2019;1;-,2;-,2;0; ; ; ; 
2015;98;58,8;4;A.J. Harris ; ;0;6; ;5;Ohio State University; ; ; ; ; ; ; ; ; ; ; 
2015;86;51,6;4;Admon Gilder ; ;0;6; ;5;Texas A&M University; ; ; ; ; ; ; ; ; ; ; 
2015;51;30,6;2;Austin Grandstaff ; ;0;6; ;5;Ohio State University; ; ; ; ; ; ; ; ; ; ; 
2015;55;33;2;Bennie Boatwright ; ;0;6; ;5;University of Southern California; ; ; ; ; ; ; ; ; ; ; 
2015;77;46,2;3;Brevin Pritzl ; ;0;6; ;5;University of Wisconsin; ; ; ; ; ; ; ; ; ; ; 
2015;94;56,4;4;Bryant Crawford ; ;0;6; ;5;Wake Forest University; ; ; ; ; ; ; ; ; ; ; 
2015;22;13,2;1;Carlton Bragg ; ;0;6; ;5;University of Kansas; ; ; ; ; ; ; ; ; ; ; 
2015;48;28,8;2;Chance Comanche ; ;0;6; ;5;University of Arizona; ; ; ; ; ; ; ; ; ; ; 
2015;50;30;2;Charles Matthews ; ;0;6; ;5;University of Kentucky; ; ; ; ; ; ; ; ; ; ; 
2015;14;8,4;0;Chase Jeter ; ;0;6; ;5;Duke University; ; ; ; ; ; ; ; ; ; ; 
2015;61;36,6;3;Chris Clarke ; ;0;6; ;5;Virginia Polytechnic Institute and State University; ; ; ; ; ; ; ; ; ; ; 
2015;81;48,6;4;Corey Sanders ; ;0;6; ;5;Rutgers University; ; ; ; ; ; ; ; ; ; ; 
2015;31;18,6;1;D.J. Hogg ; ;0;6; ;5;Texas A&M University; ; ; ; ; ; ; ; ; ; ; 
2015;78;46,8;3;D.J. Williams ; ;0;6; ;5;University of Illinois at Urbana-Champaign; ; ; ; ; ; ; ; ; ; ; 
2015;44;26,4;2;Daniel Giddens ; ;0;6; ;5;Ohio State University; ; ; ; ; ; ; ; ; ; ; 
2015;68;40,8;3;Danjel Purifoy ; ;0;6; ;5;Auburn University; ; ; ; ; ; ; ; ; ; ; 
2015;32;19,2;1;Dedric Lawson ; ;0;6; ;5;University of Memphis; ; ; ; ; ; ; ; ; ; ; 
2015;13;7,8;0;Derryck Thornton ; ;0;6; ;5;Duke University; ; ; ; ; ; ; ; ; ; ; 
2015;73;43,8;3;Doral Moore ; ;0;6; ;5;Wake Forest University; ; ; ; ; ; ; ; ; ; ; 
2015;85;51;4;Ed Morrow ; ;0;6; ;5;University of Nebraska; ; ; ; ; ; ; ; ; ; ; 
2015;40;24;1;Elijah Thomas ; ;0;6; ;5;Texas A&M University; ; ; ; ; ; ; ; ; ; ; 
2015;47;28,2;2;Eric Davis ; ;0;6; ;5;University of Texas at Austin; ; ; ; ; ; ; ; ; ; ; 
2015;49;29,4;2;Esa Ahmad ; ;0;6; ;5;West Virginia University; ; ; ; ; ; ; ; ; ; ; 
2015;79;47,4;3;Franklin Howard ; ;0;6; ;5;Syracuse University; ; ; ; ; ; ; ; ; ; ; 
2015;80;48;3;Glynn Watson ; ;0;6; ;5;University of Nebraska; ; ; ; ; ; ; ; ; ; ; 
2015;87;52,2;4;Haanif Cheatham ; ;0;6; ;5;Marquette University; ; ; ; ; ; ; ; ; ; ; 
2015;58;34,8;2;Horace Spencer ; ;0;6; ;5;Auburn University; ; ; ; ; ; ; ; ; ; ; 
2015;20;12;0;Jalen Adams ; ;0;6; ;5;University of Connecticut; ; ; ; ; ; ; ; ; ; ; 
2015;38;22,8;1;Jalen Coleman-Lands ; ;0;6; ;5;University of Illinois at Urbana-Champaign; ; ; ; ; ; ; ; ; ; ; 
2015;84;50,4;4;Jaquan Lyle ; ;0;6; ;5;Ohio State University; ; ; ; ; ; ; ; ; ; ; 
2015;69;41,4;3;Jeremy Hemsley ; ;0;6; ;5;San Diego State University; ; ; ; ; ; ; ; ; ; ; 
2015;42;25,2;2;Jessie Govan ; ;0;6; ;5;Georgetown University; ; ; ; ; ; ; ; ; ; ; 
2015;65;39;3;Jimmy Whitt ; ;0;6; ;5;University of Arkansas; ; ; ; ; ; ; ; ; ; ; 
2015;95;57;4;Justin Robinson ; ;0;6; ;5;Virginia Polytechnic Institute and State University; ; ; ; ; ; ; ; ; ; ; 
2015;30;18;1;Justin Simon ; ;0;6; ;5;University of Arizona; ; ; ; ; ; ; ; ; ; ; 
2015;46;27,6;2;K.J. Lawson ; ;0;6; ;5;University of Memphis; ; ; ; ; ; ; ; ; ; ; 
2015;92;55,2;4;Keith Stone ; ;0;6; ;5;University of Florida; ; ; ; ; ; ; ; ; ; ; 
2015;90;54;4;Kenny Williams ; ;0;6; ;5;University of North Carolina; ; ; ; ; ; ; ; ; ; ; 
2015;39;23,4;1;Kerwin Roach ; ;0;6; ;5;University of Texas at Austin; ; ; ; ; ; ; ; ; ; ; 
2015;82;49,2;4;Kevarrius Hayes ; ;0;6; ;5;University of Florida; ; ; ; ; ; ; ; ; ; ; 
2015;64;38,4;3;KeVaughn Allen ; ;0;6; ;5;University of Florida; ; ; ; ; ; ; ; ; ; ; 
2015;66;39,6;3;King McClure ; ;0;6; ;5;Baylor University; ; ; ; ; ; ; ; ; ; ; 
2015;100;60;4;Kobie Eubanks ; ;0;6; ;5;Texas A&M University; ; ; ; ; ; ; ; ; ; ; 
2015;56;33,6;2;LaGerald Vick ; ;0;6; ;5;University of Kansas; ; ; ; ; ; ; ; ; ; ; 
2015;8;4,8;0;Malik Newman ; ;0;6; ;5;Mississippi State University; ; ; ; ; ; ; ; ; ; ; 
2015;76;45,6;3;Marcus LoVett ; ;0;6; ;5;St. John's University; ; ; ; ; ; ; ; ; ; ; 
2015;96;57,6;4;Matt Heldt ; ;0;6; ;5;Marquette University; ; ; ; ; ; ; ; ; ; ; 
2015;67;40,2;3;Matthew McQuaid ; ;0;6; ;5;Michigan State University; ; ; ; ; ; ; ; ; ; ; 
2015;83;49,8;4;Maverick Rowan ; ;0;6; ;5;North Carolina State University; ; ; ; ; ; ; ; ; ; ; 
2015;68;40,8;3;Moustapha Diagne; ;0;6; ;5; ; ; ; ; ; ; ; ; ; ; ; 
2015;75;45;3;Noah Dickerson ; ;0;6; ;5;University of Washington; ; ; ; ; ; ; ; ; ; ; 
2015;36;21,6;1;Prince Ali ; ;0;6; ;5;University of California, Los Angeles; ; ; ; ; ; ; ; ; ; ; 
2015;18;10,8;0;Ray Smith; ;0;6; ;5;University of Arizona; ; ; ; ; ; ; ; ; ; ; 
2015;54;32,4;2;Stephen Thompson ; ;0;6; ;5;Oregon State University; ; ; ; ; ; ; ; ; ; ; 
2015;62;37,2;3;Steve Enoch ; ;0;6; ;5;University of Connecticut; ; ; ; ; ; ; ; ; ; ; 
2015;59;35,4;2;Ted Kapita ; ;0;6; ;5;North Carolina State University; ; ; ; ; ; ; ; ; ; ; 
2015;53;31,8;2;Tevin Mack ; ;0;6; ;5;University of Texas at Austin; ; ; ; ; ; ; ; ; ; ; 
2015;91;54,6;4;Tres Tinkle ; ;0;6; ;5;Oregon State University; ; ; ; ; ; ; ; ; ; ; 
2015;88;52,8;4;Trevor Manuel ; ;0;6; ;5;University of Oregon; ; ; ; ; ; ; ; ; ; ; 
2016;24;14,4;1;Kobi Simmons ; ;0;6; ;5;University of Arizona; ;2018;2019;2;-,2;-,1;0; ; ; ; 
2016;21;12,6;1;Rawle Alkins ; ;0;6; ;5;University of Arizona; ;2019;2019;1;-,1;-,1;0; ; ; ; 
2016;100;60;4;Abdul Ado ; ;0;6; ;5;Mississippi State University; ; ; ; ; ; ; ; ; ; ; 
2016;30;18;1;Alterique Gilbert ; ;0;6; ;5;University of Connecticut; ; ; ; ; ; ; ; ; ; ; 
2016;40;24;1;Amir Coffey ; ;0;6; ;5;University of Minnesota; ; ; ; ; ; ; ; ; ; ; 
2016;23;13,8;1;Andrew Jones ; ;0;6; ;5;University of Texas at Austin; ; ; ; ; ; ; ; ; ; ; 
2016;57;34,2;2;Anthony Cowan ; ;0;6; ;5;University of Maryland; ; ; ; ; ; ; ; ; ; ; 
2016;65;39;3;Brandon Robinson ; ;0;6; ;5;University of North Carolina; ; ; ; ; ; ; ; ; ; ; 
2016;56;33,6;2;Braxton Key ; ;0;6; ;5;University of Alabama; ; ; ; ; ; ; ; ; ; ; 
2016;62;37,2;3;Brendan Bailey; ;0;6; ;5; ; ; ; ; ; ; ; ; ; ; ; 
2016;29;17,4;1;Cassius Winston ; ;0;6; ;5;Michigan State University; ; ; ; ; ; ; ; ; ; ; 
2016;58;34,8;2;Charlie Moore ; ;0;6; ;5;University of California; ; ; ; ; ; ; ; ; ; ; 
2016;96;57,6;4;Chris Lewis ; ;0;6; ;5;Harvard University; ; ; ; ; ; ; ; ; ; ; 
2016;76;45,6;3;Curtis Jones ; ;0;6; ;5;Indiana University; ; ; ; ; ; ; ; ; ; ; 
2016;47;28,2;2;De'Riante Jenkins ; ;0;6; ;5;Virginia Commonwealth University; ; ; ; ; ; ; ; ; ; ; 
2016;41;24,6;2;De'Ron Davis ; ;0;6; ;5;Indiana University; ; ; ; ; ; ; ; ; ; ; 
2016;55;33;2;Dejon Jarreau ; ;0;6; ;5;University of Massachusetts Amherst; ; ; ; ; ; ; ; ; ; ; 
2016;66;39,6;3;Derek Funderburk ; ;0;6; ;5;Ohio State University; ; ; ; ; ; ; ; ; ; ; 
2016;91;54,6;4;Eli Wright ; ;0;6; ;5;Mississippi State University; ; ; ; ; ; ; ; ; ; ; 
2016;89;53,4;4;Gavin Baxter; ;0;6; ;5; ; ; ; ; ; ; ; ; ; ; ; 
2016;64;38,4;3;James Banks ; ;0;6; ;5;University of Texas at Austin; ; ; ; ; ; ; ; ; ; ; 
2016;86;51,6;4;Jaquori McLaughlin ; ;0;6; ;5;Oregon State University; ; ; ; ; ; ; ; ; ; ; 
2016;87;52,2;4;Jared Harper ; ;0;6; ;5;Auburn University; ; ; ; ; ; ; ; ; ; ; 
2016;67;40,2;3;Jarron Cumberland ; ;0;6; ;5;University of Cincinnati; ; ; ; ; ; ; ; ; ; ; 
2016;35;21;1;Javin DeLaurier ; ;0;6; ;5;Duke University; ; ; ; ; ; ; ; ; ; ; 
2016;61;36,6;3;Jay Huff ; ;0;6; ;5;University of Virginia; ; ; ; ; ; ; ; ; ; ; 
2016;94;56,4;4;Jayce Johnson ; ;0;6; ;5;University of Utah; ; ; ; ; ; ; ; ; ; ; 
2016;59;35,4;2;Jaylen Fisher ; ;0;6; ;5;Texas Christian University; ; ; ; ; ; ; ; ; ; ; 
2016;98;58,8;4;Jethro Tshisumpa ; ;0;6; ;5;Arizona State University; ; ; ; ; ; ; ; ; ; ; 
2016;68;40,8;3;JJ Caldwell ; ;0;6; ;5;Texas A&M University; ; ; ; ; ; ; ; ; ; ; 
2016;75;45;3;Jonah Mathews ; ;0;6; ;5;University of Southern California; ; ; ; ; ; ; ; ; ; ; 
2016;20;12;0;Joshua Langford ; ;0;6; ;5;Michigan State University; ; ; ; ; ; ; ; ; ; ; 
2016;50;30;2;Juwan Durham ; ;0;6; ;5;University of Connecticut; ; ; ; ; ; ; ; ; ; ; 
2016;38;22,8;1;Kameron McGusty ; ;0;6; ;5;University of Oklahoma; ; ; ; ; ; ; ; ; ; ; 
2016;99;59,4;4;Keith Smith ; ;0;6; ;5;University of Oregon; ; ; ; ; ; ; ; ; ; ; 
2016;97;58,2;4;Kristian Doolittle ; ;0;6; ;5;University of Oklahoma; ; ; ; ; ; ; ; ; ; ; 
2016;83;49,8;4;Lamar Peters ; ;0;6; ;5;Mississippi State University; ; ; ; ; ; ; ; ; ; ; 
2016;90;54;4;M.J. Cage ; ;0;6; ;5;University of Oregon; ; ; ; ; ; ; ; ; ; ; 
2016;48;28,8;2;Mario Kegler ; ;0;6; ;5;Mississippi State University; ; ; ; ; ; ; ; ; ; ; 
2016;79;47,4;3;Mark Vital ; ;0;6; ;5;Baylor University; ; ; ; ; ; ; ; ; ; ; 
2016;88;52,8;4;Markell Johnson ; ;0;6; ;5;North Carolina State University; ; ; ; ; ; ; ; ; ; ; 
2016;71;42,6;3;Markus Howard ; ;0;6; ;5;Marquette University; ; ; ; ; ; ; ; ; ; ; 
2016;11;6,6;0;Marques Bolden ; ;0;6; ;5;Duke University; ; ; ; ; ; ; ; ; ; ; 
2016;60;36;2;Matthew Moyer ; ;0;6; ;5;Syracuse University; ; ; ; ; ; ; ; ; ; ; 
2016;18;10,8;0;Mustapha Heron ; ;0;6; ;5;Auburn University; ; ; ; ; ; ; ; ; ; ; 
2016;101;60,6; ;Myles Powell ; ;0;6; ;5;Seton Hall University; ; ; ; ; ; ; ; ; ; ; 
2016;44;26,4;2;Nick Ward ; ;0;6; ;5;Michigan State University; ; ; ; ; ; ; ; ; ; ; 
2016;73;43,8;3;Omer Yurtseven ; ;0;6; ;5;North Carolina State University; ; ; ; ; ; ; ; ; ; ; 
2016;45;27;2;Payton Pritchard ; ;0;6; ;5;University of Oregon; ; ; ; ; ; ; ; ; ; ; 
2016;77;46,2;3;Quentin Goodin ; ;0;6; ;5;Xavier University; ; ; ; ; ; ; ; ; ; ; 
2016;82;49,2;4;Romello White ; ;0;6; ;5;Arizona State University; ; ; ; ; ; ; ; ; ; ; 
2016;22;13,2;1;Sacha Killeya-Jones ; ;0;6; ;5;University of Kentucky; ; ; ; ; ; ; ; ; ; ; 
2016;39;23,4;1;Sam Cunliffe ; ;0;6; ;5;Arizona State University; ; ; ; ; ; ; ; ; ; ; 
2016;95;57;4;Sam Hauser ; ;0;6; ;5;Marquette University; ; ; ; ; ; ; ; ; ; ; 
2016;52;31,2;2;Schnider Herard ; ;0;6; ;5;Mississippi State University; ; ; ; ; ; ; ; ; ; ; 
2016;42;25,2;2;Seventh Woods ; ;0;6; ;5;University of North Carolina; ; ; ; ; ; ; ; ; ; ; 
2016;36;21,6;1;Shamorie Ponds ; ;0;6; ;5;St. John's University; ; ; ; ; ; ; ; ; ; ; 
2016;84;50,4;4;Taurean Thompson ; ;0;6; ;5;Syracuse University; ; ; ; ; ; ; ; ; ; ; 
2016;78;46,8;3;Temple Gibbs ; ;0;6; ;5;University of Notre Dame; ; ; ; ; ; ; ; ; ; ; 
2016;69;41,4;3;Trent Forrest ; ;0;6; ;5;Florida State University; ; ; ; ; ; ; ; ; ; ; 
2016;63;37,8;3;Tyler Cook ; ;0;6; ;5;University of Iowa; ; ; ; ; ; ; ; ; ; ; 
2016;81;48,6;4;Tyree Crump ; ;0;6; ;5;University of Georgia; ; ; ; ; ; ; ; ; ; ; 
2016;85;51;4;Tyson Carter ; ;0;6; ;5;Mississippi State University; ; ; ; ; ; ; ; ; ; ; 
2016;31;18,6;1;Tyus Battle ; ;0;6; ;5;Syracuse University; ; ; ; ; ; ; ; ; ; ; 
2016;33;19,8;1;Udoka Azubuike ; ;0;6; ;5;University of Kansas; ; ; ; ; ; ; ; ; ; ; 
2016;25;15;1;V.J. King ; ;0;6; ;5;University of Louisville; ; ; ; ; ; ; ; ; ; ; 
2016;70;42;3;Vance Jackson ; ;0;6; ;5;University of Connecticut; ; ; ; ; ; ; ; ; ; ; 
2016;13;7,8;0;Wenyen Gabriel ; ;0;6; ;5;University of Kentucky; ; ; ; ; ; ; ; ; ; ; 
2016;80;48;3;Yoeli Childs ; ;0;6; ;5;Brigham Young University; ; ; ; ; ; ; ; ; ; ; 
2016;54;32,4;2;Zavier Simpson ; ;0;6; ;5;University of Michigan; ; ; ; ; ; ; ; ; ; ; 
2017;5;3;0;Trevon Duval ; ;0;6; ;5;Duke University; ;2019;2019;1;,1;,1;1; ; ; ; 
2017;35;21;1;Brandon Randolph ; ;0;6; ;5;University of Arizona; ; ; ; ; ; ; ; ; ; ; 
2017;79;47,4;3;Derek Culver ; ;0;6; ;5; ; ; ; ; ; ; ; ; ; ; ; 
2017;69;41,4;3;Alex O'Connell ; ;0;6; ;5;Duke University; ; ; ; ; ; ; ; ; ; ; 
2017;93;55,8;4;Alex Reese ; ;0;6; ;5;University of Alabama; ; ; ; ; ; ; ; ; ; ; 
2017;19;11,4;0;Billy Preston; ;0;6; ;5;University of Kansas; ; ; ; ; ; ; ; ; ; ; 
2017;85;51;4;Branden Carlson ; ;0;6; ;5; ; ; ; ; ; ; ; ; ; ; ; 
2017;11;6,6;0;Brandon McCoy ; ;0;6; ;5;University of Nevada, Las Vegas; ; ; ; ; ; ; ; ; ; ; 
2017;16;9,6;0;Brian Bowen; ;0;6; ;5;University of Louisville; ; ; ; ; ; ; ; ; ; ; 
2017;36;21,6;1;Charles O'Bannon ; ;0;6; ;5;University of Southern California; ; ; ; ; ; ; ; ; ; ; 
2017;34;20,4;1;Chaundee Brown ; ;0;6; ;5;Wake Forest University; ; ; ; ; ; ; ; ; ; ; 
2017;65;39;3;Chris Lykes ; ;0;6; ;5;University of Miami; ; ; ; ; ; ; ; ; ; ; 
2017;44;26,4;2;Cody Riley ; ;0;6; ;5;University of California, Los Angeles; ; ; ; ; ; ; ; ; ; ; 
2017;43;25,8;2;D.J. Harvey ; ;0;6; ;5;University of Notre Dame; ; ; ; ; ; ; ; ; ; ; 
2017;75;45;3;D'Shawn Schwartz ; ;0;6; ;5;University of Colorado; ; ; ; ; ; ; ; ; ; ; 
2017;50;30;2;Daejon Davis ; ;0;6; ;5;Stanford University; ; ; ; ; ; ; ; ; ; ; 
2017;71;42,6;3;Darius Perry ; ;0;6; ;5;University of Louisville; ; ; ; ; ; ; ; ; ; ; 
2017;89;53,4;4;Darryl Morsell ; ;0;6; ;5;University of Maryland; ; ; ; ; ; ; ; ; ; ; 
2017;58;34,8;2;Davion Mitchell ; ;0;6; ;5;Auburn University; ; ; ; ; ; ; ; ; ; ; 
2017;92;55,2;4;Deaundrae Ballard ; ;0;6; ;5;University of Florida; ; ; ; ; ; ; ; ; ; ; 
2017;74;44,4;3;Dhamir Cosby-Roundtree ; ;0;6; ;5;Villanova University; ; ; ; ; ; ; ; ; ; ; 
2017;42;25,2;2;Emmanuel Akot ; ;0;6; ;5;University of Arizona; ; ; ; ; ; ; ; ; ; ; 
2017;32;19,2;1;Ethan Thompson ; ;0;6; ;5;Oregon State University; ; ; ; ; ; ; ; ; ; ; 
2017;99;59,4;4;Hameir Wright ; ;0;6; ;5;University of Washington; ; ; ; ; ; ; ; ; ; ; 
2017;63;37,8;3;Ike Obiagu ; ;0;6; ;5;Florida State University; ; ; ; ; ; ; ; ; ; ; 
2017;60;36;2;Ira Lee ; ;0;6; ;5;University of Arizona; ; ; ; ; ; ; ; ; ; ; 
2017;97;58,2;4;Isaiah Stokes ; ;0;6; ;5;University of Florida; ; ; ; ; ; ; ; ; ; ; 
2017;61;36,6;3;Isaiah Washington ; ;0;6; ;5;University of Minnesota; ; ; ; ; ; ; ; ; ; ; 
2017;91;54,6;4;Jacob Epperson ; ;0;6; ;5;Creighton University; ; ; ; ; ; ; ; ; ; ; 
2017;27;16,2;1;Jalek Felton ; ;0;6; ;5;University of North Carolina; ; ; ; ; ; ; ; ; ; ; 
2017;64;38,4;3;Jalen Hill ; ;0;6; ;5;University of California, Los Angeles; ; ; ; ; ; ; ; ; ; ; 
2017;88;52,8;4;Jamorko Pickett ; ;0;6; ;5;University of Mississippi; ; ; ; ; ; ; ; ; ; ; 
2017;78;46,8;3;Jase Febres ; ;0;6; ;5;University of Texas at Austin; ; ; ; ; ; ; ; ; ; ; 
2017;72;43,2;3;Jemarl Baker ; ;0;6; ;5;University of Kentucky; ; ; ; ; ; ; ; ; ; ; 
2017;40;24;1;Jeremiah Tilmon ; ;0;6; ;5;University of Missouri; ; ; ; ; ; ; ; ; ; ; 
2017;51;30,6;2;Jericho Sims ; ;0;6; ;5;University of Texas at Austin; ; ; ; ; ; ; ; ; ; ; 
2017;45;27;2;Jermaine Samuels ; ;0;6; ;5;Villanova University; ; ; ; ; ; ; ; ; ; ; 
2017;28;16,8;1;John Petty ; ;0;6; ;5;University of Alabama; ; ; ; ; ; ; ; ; ; ; 
2017;53;31,8;2;Jontay Porter ; ;0;6; ;5;University of Missouri; ; ; ; ; ; ; ; ; ; ; 
2017;52;31,2;2;Jordan Goodwin ; ;0;6; ;5;Saint Louis University; ; ; ; ; ; ; ; ; ; ; 
2017;73;43,8;3;Jordan Nwora ; ;0;6; ;5;University of Louisville; ; ; ; ; ; ; ; ; ; ; 
2017;59;35,4;2;Jordan Tucker ; ;0;6; ;5;Duke University; ; ; ; ; ; ; ; ; ; ; 
2017;62;37,2;3;Josh Anderson ; ;0;6; ;5;Western Kentucky University; ; ; ; ; ; ; ; ; ; ; 
2017;87;52,2;4;Justin Smith ; ;0;6; ;5;Indiana University; ; ; ; ; ; ; ; ; ; ; 
2017;83;49,8;4;Kaleb Wesson ; ;0;6; ;5;Ohio State University; ; ; ; ; ; ; ; ; ; ; 
2017;82;49,2;4;Kellan Grady ; ;0;6; ;5;Davidson College; ; ; ; ; ; ; ; ; ; ; 
2017;86;51,6;4;Khalil Garland ; ;0;6; ;5;University of Arkansas; ; ; ; ; ; ; ; ; ; ; 
2017;55;33;2;Kimani Lawrence ; ;0;6; ;5;Arizona State University; ; ; ; ; ; ; ; ; ; ; 
2017;20;12;0;Kris Wilkes ; ;0;6; ;5;University of California, Los Angeles; ; ; ; ; ; ; ; ; ; ; 
2017;31;18,6;1;Lindell Wigginton ; ;0;6; ;5;Iowa State University; ; ; ; ; ; ; ; ; ; ; 
2017;94;56,4;4;Luka Garza ; ;0;6; ;5;University of Iowa; ; ; ; ; ; ; ; ; ; ; 
2017;24;14,4;1;M.J. Walker ; ;0;6; ;5;Florida State University; ; ; ; ; ; ; ; ; ; ; 
2017;39;23,4;1;Makai Ashton-Langford ; ;0;6; ;5;Providence College; ; ; ; ; ; ; ; ; ; ; 
2017;25;15;1;Malik Williams ; ;0;6; ;5;University of Louisville; ; ; ; ; ; ; ; ; ; ; 
2017;54;32,4;2;Marcus Garrett ; ;0;6; ;5;University of Kansas; ; ; ; ; ; ; ; ; ; ; 
2017;90;54;4;Mark Smith ; ;0;6; ;5;University of Illinois at Urbana-Champaign; ; ; ; ; ; ; ; ; ; ; 
2017;47;28,2;2;Matt Coleman ; ;0;6; ;5;University of Texas at Austin; ; ; ; ; ; ; ; ; ; ; 
2017;76;45,6;3;Mitchell Ballock ; ;0;6; ;5;Creighton University; ; ; ; ; ; ; ; ; ; ; 
2017;80;48;3;Myles Cale ; ;0;6; ;5;Seton Hall University; ; ; ; ; ; ; ; ; ; ; 
2017;57;34,2;2;Naji Marshall ; ;0;6; ;5;Xavier University; ; ; ; ; ; ; ; ; ; ; 
2017;68;40,8;3;Nate Reuvers ; ;0;6; ;5;University of Wisconsin; ; ; ; ; ; ; ; ; ; ; 
2017;18;10,8;0;Nick Richards ; ;0;6; ;5;University of Kentucky; ; ; ; ; ; ; ; ; ; ; 
2017;26;15,6;1;Nick Weatherspoon ; ;0;6; ;5;Mississippi State University; ; ; ; ; ; ; ; ; ; ; 
2017;67;40,2;3;Nojel Eastern ; ;0;6; ;5;Purdue University; ; ; ; ; ; ; ; ; ; ; 
2017;98;58,8;4;Oscar Da Silva ; ;0;6; ;5;Stanford University; ; ; ; ; ; ; ; ; ; ; 
2017;29;17,4;1;Paul Scruggs ; ;0;6; ;5;Xavier University; ; ; ; ; ; ; ; ; ; ; 
2017;23;13,8;1;Quade Green ; ;0;6; ;5;University of Kentucky; ; ; ; ; ; ; ; ; ; ; 
